epoch;t;section;numPigs;weight;growth;sd;opt;totalCull;cycleNum;truckNum
101;11;0;166;85.3;5.4;7.85;41;99;6;1
101;11;1;120;89.1;5.48;8.8;27;99;6;1
101;13;2;31;110.3;6.4;9.15;31;99;6;1
102;12;0;125;92.3;5.44;8.35;0;0;6;0
102;12;1;93;95.2;5.4;9.5;0;0;6;0
102;0;2;360;26.4;6.6;3;0;0;7;0
103;13;0;125;99.2;5.36;8.85;71;111;6;1
103;13;1;93;101.2;5.4;10.2;40;111;6;1
103;1;2;360;32.9;6.6;3.05;0;111;7;1
104;14;0;54;106.1;5.44;9.35;54;107;6;1
104;14;1;53;107.7;5.48;10.85;53;107;6;1
104;2;2;360;39.6;6.52;3.55;0;107;7;1
105;0;0;360;26.4;5;3;0;0;7;0
105;0;1;360;26.4;5.8;3;0;0;7;0
105;3;2;360;46.5;6.52;3.9;0;0;7;0
106;1;0;360;31.2;4.96;3.25;0;0;7;0
106;1;1;360;32.4;5.88;3.4;0;0;7;0
106;4;2;360;52.4;6.52;4.4;0;0;7;0
107;2;0;360;35.5;4.88;3.65;0;0;7;0
107;2;1;360;38.2;5.92;3.75;0;0;7;0
107;5;2;360;59.1;6.52;4.9;0;0;7;0
108;3;0;360;40.1;5;4.15;0;0;7;0
108;3;1;360;44.2;5.96;4.2;0;0;7;0
108;6;2;360;65.6;6.52;5.4;0;0;7;0
109;4;0;360;45.1;5.04;4.65;0;0;7;0
109;4;1;360;49.7;6;4.65;0;0;7;0
109;7;2;360;72.8;6.64;5.9;0;0;7;0
110;5;0;360;50.5;4.96;5.15;0;205;7;1
110;5;1;360;55.6;6;5.15;0;205;7;1
110;8;2;360;78.7;6.68;6.45;205;205;7;1
111;6;0;360;55.6;4.88;5.65;0;0;7;0
111;6;1;360;61.8;5.96;5.65;0;0;7;0
111;9;2;155;85;6.76;7;0;0;7;0
112;7;0;360;60.9;5;6.15;0;75;7;1
112;7;1;360;67.9;5.88;6.15;0;75;7;1
112;10;2;155;91;6.56;7.5;75;75;7;1
113;8;0;360;66.8;5;6.85;73;205;7;1
113;8;1;360;73.6;6;6.85;129;205;7;1
113;11;2;80;97.1;6.64;8;3;205;7;1
114;9;0;288;73.1;5.08;7.45;72;187;7;1
114;9;1;231;79.2;6;7.45;75;187;7;1
114;12;2;77;104.1;6.6;8.55;40;187;7;1
115;10;0;216;79.1;5.2;8.05;53;129;7;1
115;10;1;156;85.3;5.96;8.1;39;129;7;1
115;13;2;37;111.3;6.76;9.1;37;129;7;1
