"t";"iL";"iG";"iSd";"slope";"intercept"
13;7;2;2;873,258;7191,29
13;7;3;2;872,288;7205,73
13;7;4;2;871,489;7217,77
13;7;5;2;870,827;7227,608
13;7;0;3;871,642;7135,212
13;7;1;3;870,364;7155,442
13;7;2;3;869,313;7172,854
13;7;3;3;868,534;7185,564
13;7;4;3;867,927;7195,322
13;7;5;3;867,354;7204,15
13;7;0;4;869,488;7103,693
13;7;1;4;868,339;7122,544
13;7;2;4;867,38;7138,834
13;7;3;4;866,606;7151,706
13;7;4;4;866,021;7161,194
13;7;5;4;865,539;7169,01
13;7;0;5;873,508;7045,311
13;7;1;5;873,448;7046,09
13;7;2;5;872,7;7056,634
13;7;3;5;871,784;7070,253
13;7;4;5;870,906;7083,752
13;7;5;5;870,082;7096,544
13;7;0;6;869,168;6982,485
13;7;1;6;867,999;7000,858
13;7;2;6;866,837;7020,063
13;7;3;6;865,715;7039,235
13;7;4;6;865,303;7053,424
13;7;5;6;865,284;7065,292
13;7;0;7;868,989;6900,191
13;7;1;7;868,022;6913,96
13;7;2;7;866,472;6937,801
13;7;3;7;864,677;6967,242
13;7;4;7;863,634;6994,059
13;7;5;7;863,867;7014,396
13;7;0;8;866,063;6879,173
13;7;1;8;864,644;6902,39
13;7;2;8;862,971;6931,798
13;7;3;8;861,436;6964,333
13;7;4;8;862,095;6987,297
13;7;5;8;863,257;7006,929
13;8;0;0;881,719;7278,973
13;8;1;0;881,503;7281,81
13;8;2;0;881,146;7286,62
13;8;3;0;880,75;7291,999
13;8;4;0;880,365;7297,272
13;8;5;0;880,071;7301,254
13;8;0;1;882,272;7240,71
13;8;1;1;881,864;7246,189
13;8;2;1;881,344;7253,321
13;8;3;1;880,801;7260,826
13;8;4;1;880,323;7267,418
13;8;5;1;879,931;7272,842
13;8;0;2;879,157;7202,905
13;8;1;2;878,384;7213,873
13;8;2;2;877,724;7223,265
13;8;3;2;877,116;7232,066
13;8;4;2;876,545;7240,284
13;8;5;2;876,025;7247,716
13;8;0;3;879,263;7169,952
13;8;1;3;878,669;7178,533
13;8;2;3;878,112;7186,709
13;8;3;3;877,528;7195,158
13;8;4;3;876,87;7204,655
13;8;5;3;876,183;7214,558
13;8;0;4;877,125;7130,14
13;8;1;4;876,475;7139,861
13;8;2;4;875,958;7147,73
13;8;3;4;875,457;7155,3
13;8;4;4;874,826;7164,839
13;8;5;4;874,051;7176,53
13;8;0;5;878,164;7078,46
13;8;1;5;877,931;7081,537
13;8;2;5;877,246;7091,3
13;8;3;5;876,478;7102,603
13;8;4;5;875,575;7116,018
13;8;5;5;874,506;7132,389
13;8;0;6;880,676;7030,254
13;8;1;6;880,676;7030,254
13;8;2;6;880,539;7032,089
13;8;3;6;879,698;7043,889
13;8;4;6;878,599;7059,818
13;8;5;6;877,355;7078,268
13;8;0;7;879,073;6946,895
13;8;1;7;878,16;6959,259
13;8;2;7;876,65;6980,848
13;8;3;7;875,01;7005,501
13;8;4;7;873,609;7029,057
13;8;5;7;873,298;7045,723
13;8;0;8;877,663;6916,33
13;8;1;8;875,976;6940,604
13;8;2;8;874,006;6970,861
13;8;3;8;872,117;7002,164
13;8;4;8;870,941;7028,416
13;8;5;8;872,1;7040,876
13;9;0;0;886,576;7301,963
13;9;1;0;886,296;7305,645
13;9;2;0;886,034;7309,118
13;9;3;0;885,803;7312,184
13;9;4;0;885,65;7314,193
13;9;5;0;885,572;7315,206
13;9;0;1;884,843;7264,389
13;9;1;1;884,328;7271,502
13;9;2;1;883,895;7277,461
13;9;3;1;883,569;7281,918
13;9;4;1;883,354;7284,824
13;9;5;1;883,225;7286,53
13;9;0;2;888,405;7242,67
13;9;1;2;888,266;7244,459
13;9;2;2;888,006;7247,868
13;9;3;2;887,727;7251,542
13;9;4;2;887,487;7254,758
13;9;5;2;887,324;7256,941
13;9;0;3;885,467;7189,805
13;9;1;3;884,933;7197,176
13;9;2;3;884,323;7205,663
13;9;3;3;883,696;7214,499
13;9;4;3;883,193;7221,578
13;9;5;3;882,845;7226,433
13;9;0;4;886,883;7161,996
13;9;1;4;886,883;7161,996
13;9;2;4;886,705;7164,339
13;9;3;4;886,185;7171,344
13;9;4;4;885,569;7179,848
13;9;5;4;885,053;7186,929
13;9;0;5;887,278;7115,745
13;9;1;5;887,263;7115,94
13;9;2;5;887,118;7117,807
13;9;3;5;886,447;7126,887
13;9;4;5;885,651;7137,936
13;9;5;5;884,916;7148,305
13;9;0;6;888,655;7051,775
13;9;1;6;888,49;7053,961
13;9;2;6;887,636;7065,642
13;9;3;6;886,622;7079,829
13;9;4;6;885,655;7093,647
13;9;5;6;884,914;7104,306
13;9;0;7;887,324;7022,882
13;9;1;7;887,324;7022,882
13;9;2;7;887,234;7024,047
13;9;3;7;886,49;7034,162
13;9;4;7;885,474;7048,71
13;9;5;7;884,505;7063,133
13;9;0;8;886,349;6973,839
13;9;1;8;885,015;6992,514
13;9;2;8;883,619;7013,002
13;9;3;8;882,329;7032,644
13;9;4;8;881,537;7048,852
13;9;5;8;881,733;7059,327
13;10;0;0;890,978;7341,838
13;10;1;0;890,978;7341,838
13;10;2;0;890,957;7342,103
13;10;3;0;890,929;7342,463
13;10;4;0;890,913;7342,667
13;10;5;0;890,902;7342,807
13;10;0;1;891,006;7304,808
13;10;1;1;890,938;7305,687
13;10;2;1;890,845;7306,881
13;10;3;1;890,768;7307,867
13;10;4;1;890,694;7308,823
13;10;5;1;890,621;7309,765
13;10;0;2;892,699;7274,281
13;10;1;2;892,654;7274,862
13;10;2;2;892,551;7276,193
13;10;3;2;892,479;7277,129
13;10;4;2;892,402;7278,117
13;10;5;2;892,302;7279,404
13;10;0;3;889,707;7215,69
13;10;1;3;889,183;7222,909
13;10;2;3;888,793;7228,279
13;10;3;3;888,524;7231,962
13;10;4;3;888,321;7234,713
13;10;5;3;888,148;7237,042
13;10;0;4;893,389;7182,297
13;10;1;4;893,238;7184,243
13;10;2;4;892,909;7188,554
13;10;3;4;892,553;7193,292
13;10;4;4;892,215;7197,834
13;10;5;4;891,908;7201,962
13;10;0;5;892,1;7126,58
13;10;1;5;891,47;7135,056
13;10;2;5;890,731;7145,299
13;10;3;5;890,11;7153,951
13;10;4;5;890,019;7158,576
13;10;5;5;890,273;7160,267
13;10;0;6;893,527;7079,481
13;10;1;6;892,861;7088,428
13;10;2;6;892,137;7098,442
13;10;3;6;891,579;7106,206
13;10;4;6;891,127;7112,587
13;10;5;6;891,152;7115,492
13;10;0;7;891,813;7028,202
13;10;1;7;890,79;7042,661
13;10;2;7;889,795;7057,117
13;10;3;7;889,148;7069,299
13;10;4;7;889,32;7076,7
13;10;5;7;889,967;7081,229
13;10;0;8;893,855;6997,664
13;10;1;8;892,691;7014,922
13;10;2;8;891,555;7032,408
13;10;3;8;890,433;7050,168
13;10;4;8;889,329;7068,358
13;10;5;8;889,731;7078,182
13;11;0;0;894,477;7344,145
13;11;1;0;894,455;7344,417
13;11;2;0;894,443;7344,577
13;11;3;0;894,431;7344,721
13;11;4;0;894,416;7344,917
13;11;5;0;894,398;7345,14
13;11;0;1;896,523;7317,065
13;11;1;1;896,486;7317,535
13;11;2;1;896,448;7318,017
13;11;3;1;896,412;7318,474
13;11;4;1;896,382;7318,854
13;11;5;1;896,358;7319,159
13;11;0;2;896,841;7288,558
13;11;1;2;896,824;7288,763
13;11;2;2;896,78;7289,324
13;11;3;2;896,722;7290,066
13;11;4;2;896,621;7291,359
13;11;5;2;896,514;7292,733
13;11;0;3;897,294;7254,368
13;11;1;3;897,294;7254,368
13;11;2;3;897,257;7254,832
13;11;3;3;897,182;7255,8
13;11;4;3;897,093;7256,949
13;11;5;3;897,011;7258,004
13;11;0;4;900,134;7218,152
13;11;1;4;900,134;7218,152
13;11;2;4;900,134;7218,152
13;11;3;4;900,095;7218,652
13;11;4;4;899,964;7220,332
13;11;5;4;899,821;7222,18
13;11;0;5;902,69;7165,947
13;11;1;5;902,69;7165,947
13;11;2;5;902,69;7165,947
13;11;3;5;902,612;7166,954
13;11;4;5;902,465;7168,843
13;11;5;5;902,278;7171,296
13;11;0;6;900,685;7111,857
13;11;1;6;900,416;7115,404
13;11;2;6;900,173;7118,604
13;11;3;6;899,886;7122,437
13;11;4;6;899,533;7127,188
13;11;5;6;899,507;7130,11
13;11;0;7;900,988;7091,368
13;11;1;7;900,988;7091,368
13;11;2;7;900,945;7091,92
13;11;3;7;900,563;7096,937
13;11;4;7;900,133;7102,69
13;11;5;7;900,02;7106,17
13;11;0;8;903,688;7037,273
13;11;1;8;903,015;7046,386
13;11;2;8;902,185;7057,882
13;11;3;8;901,379;7069,169
13;11;4;8;900,698;7078,788
13;11;5;8;900,248;7085,363
13;12;0;0;900,598;7369,19
13;12;1;0;900,598;7369,19
13;12;2;0;900,598;7369,19
13;12;3;0;900,598;7369,19
13;12;4;0;900,598;7369,19
13;12;5;0;900,598;7369,19
13;12;0;1;901,764;7329,491
13;12;1;1;901,764;7329,491
13;12;2;1;901,764;7329,491
13;12;3;1;901,764;7329,491
13;12;4;1;901,764;7329,491
13;12;5;1;901,764;7329,491
13;12;0;2;902,855;7294,69
13;12;1;2;902,855;7294,69
13;12;2;2;902,83;7295,007
13;12;3;2;902,777;7295,673
13;12;4;2;902,741;7296,14
13;12;5;2;902,719;7296,417
13;12;0;3;904,209;7264,765
13;12;1;3;904,195;7264,937
13;12;2;3;904,157;7265,421
13;12;3;3;904,119;7265,904
13;12;4;3;904,077;7266,438
13;12;5;3;904,03;7267,027
13;12;0;4;905,46;7207,173
13;12;1;4;905,335;7208,787
13;12;2;4;905,187;7210,699
13;12;3;4;905,035;7212,677
13;12;4;4;904,919;7214,437
13;12;5;4;905,266;7212,949
13;12;0;5;906,278;7178,996
13;12;1;5;906,213;7179,817
13;12;2;5;906,15;7180,613
13;12;3;5;906,023;7182,26
13;12;4;5;905,898;7183,873
13;12;5;5;906,386;7181,764
13;12;0;6;906,857;7147,849
13;12;1;6;906,857;7147,849
13;12;2;6;906,857;7147,849
13;12;3;6;906,789;7148,714
13;12;4;6;906,914;7149,204
13;12;5;6;907,723;7145,614
13;12;0;7;906,731;7077,917
13;12;1;7;906,199;7085,103
13;12;2;7;905,691;7092,081
13;12;3;7;905,619;7095,436
13;12;4;7;906,499;7092,456
13;12;5;7;908,117;7085,365
13;12;0;8;911,94;7062,807
13;12;1;8;911,481;7068,879
13;12;2;8;911,03;7074,958
13;12;3;8;910,707;7079,305
13;12;4;8;910,461;7082,597
13;12;5;8;910,351;7085,008
13;13;0;0;905,026;7356,452
13;13;1;0;905,026;7356,452
13;13;2;0;905,026;7356,452
13;13;3;0;905,026;7356,452
13;13;4;0;905,026;7356,452
13;13;5;0;905,065;7356,202
13;13;0;1;908,521;7316,357
13;13;1;1;908,521;7316,357
13;13;2;1;908,521;7316,357
13;13;3;1;908,521;7316,357
13;13;4;1;908,521;7316,357
13;13;5;1;908,521;7316,357
13;13;0;2;908,98;7298,848
13;13;1;2;908,98;7298,848
13;13;2;2;908,98;7298,848
13;13;3;2;908,98;7298,848
13;13;4;2;908,98;7298,848
13;13;5;2;908,98;7298,848
13;13;0;3;911,26;7261,164
13;13;1;3;911,26;7261,164
13;13;2;3;911,26;7261,164
13;13;3;3;911,26;7261,164
13;13;4;3;911,226;7261,601
13;13;5;3;911,188;7262,073
13;13;0;4;914,117;7231,012
13;13;1;4;914,117;7231,012
13;13;2;4;914,117;7231,012
13;13;3;4;914,117;7231,012
13;13;4;4;914,117;7231,012
13;13;5;4;914,106;7231,144
13;13;0;5;914,709;7193,956
13;13;1;5;914,709;7193,956
13;13;2;5;914,709;7193,956
13;13;3;5;914,709;7193,956
13;13;4;5;914,679;7194,345
13;13;5;5;914,802;7193,811
13;13;0;6;917,268;7142,293
13;13;1;6;917,26;7142,389
13;13;2;6;917,184;7143,357
13;13;3;6;917,119;7144,173
13;13;4;6;917,046;7145,114
13;13;5;6;917,232;7144,693
13;13;0;7;916,648;7110,077
13;13;1;7;916,624;7110,38
13;13;2;7;916,484;7112,195
13;13;3;7;916,338;7114,065
13;13;4;7;917,167;7110,082
13;13;5;7;918,78;7102,171
13;13;0;8;916,237;7079,782
13;13;1;8;916,017;7082,681
13;13;2;8;915,815;7085,349
13;13;3;8;915,715;7087,609
13;13;4;8;917,263;7080,349
13;13;5;8;919,526;7069,957
13;14;0;0;913,64;7328,999
13;14;1;0;913,64;7328,999
13;14;2;0;913,64;7328,999
13;14;3;0;913,64;7328,999
13;14;4;0;913,64;7328,999
13;14;5;0;914,482;7323,75
13;14;0;1;915,909;7311,783
13;14;1;1;915,909;7311,783
13;14;2;1;915,909;7311,783
13;14;3;1;915,909;7311,783
13;14;4;1;915,909;7311,783
13;14;5;1;916,471;7308,258
13;14;0;2;917,65;7273,349
13;14;1;2;917,65;7273,349
13;14;2;2;917,65;7273,349
13;14;3;2;917,65;7273,349
13;14;4;2;917,65;7273,349
13;14;5;2;917,65;7273,349
13;14;0;3;919,947;7251,009
13;14;1;3;919,947;7251,009
13;14;2;3;919,947;7251,009
13;14;3;3;919,947;7251,009
13;14;4;3;919,947;7251,009
13;14;5;3;919,947;7251,009
13;14;0;4;919,725;7221,324
13;14;1;4;919,725;7221,324
13;14;2;4;919,725;7221,324
13;14;3;4;919,708;7221,539
13;14;4;4;919,814;7221,013
13;14;5;4;920,531;7216,64
13;14;0;5;924,114;7193,279
13;14;1;5;924,114;7193,279
13;14;2;5;924,114;7193,279
13;14;3;5;924,114;7193,279
13;14;4;5;924,114;7193,279
13;14;5;5;924,114;7193,279
13;14;0;6;924,514;7164,175
13;14;1;6;924,514;7164,175
13;14;2;6;924,514;7164,175
13;14;3;6;924,514;7164,175
13;14;4;6;924,634;7163,411
13;14;5;6;925,469;7158,209
13;14;0;7;928,598;7104,732
13;14;1;7;928,598;7104,732
13;14;2;7;928,578;7104,991
13;14;3;7;928,49;7106,112
13;14;4;7;928,461;7106,768
13;14;5;7;929,113;7103,4
13;14;0;8;926,318;7073,662
13;14;1;8;926,14;7075,977
13;14;2;8;925,908;7079,009
13;14;3;8;926,344;7077,9
13;14;4;8;927,981;7069,813
13;14;5;8;929,699;7061,459
13;15;0;0;920,899;7312,411
13;15;1;0;920,899;7312,411
13;15;2;0;920,899;7312,411
13;15;3;0;921,408;7309,207
13;15;4;0;923,261;7298,273
13;15;5;0;925,925;7283,765
13;15;0;1;924,15;7287,157
13;15;1;1;924,15;7287,157
13;15;2;1;924,15;7287,157
13;15;3;1;924,15;7287,157
13;15;4;1;924,724;7283,587
13;15;5;1;926,325;7274,119
13;15;0;2;926,138;7261,499
13;15;1;2;926,138;7261,499
13;15;2;2;926,138;7261,499
13;15;3;2;926,138;7261,499
13;15;4;2;926,138;7261,499
13;15;5;2;927,23;7254,833
13;15;0;3;927,192;7238,398
13;15;1;3;927,192;7238,398
13;15;2;3;927,192;7238,398
13;15;3;3;927,192;7238,398
13;15;4;3;927,412;7237,007
13;15;5;3;928,877;7228,162
13;15;0;4;929,366;7213,292
13;15;1;4;929,366;7213,292
13;15;2;4;929,366;7213,292
13;15;3;4;929,366;7213,292
13;15;4;4;929,377;7213,221
13;15;5;4;930,669;7205,251
13;15;0;5;929,087;7191,674
13;15;1;5;929,087;7191,674
13;15;2;5;929,087;7191,674
13;15;3;5;929,285;7190,42
13;15;4;5;930,398;7183,578
13;15;5;5;932,164;7173,253
13;15;0;6;937,128;7130,469
13;15;1;6;937,128;7130,469
13;15;2;6;937,128;7130,469
13;15;3;6;937,128;7130,469
13;15;4;6;937,128;7130,469
13;15;5;6;937,128;7130,469
13;15;0;7;932,355;7118,125
13;15;1;7;932,345;7118,253
13;15;2;7;933,042;7114,3
13;15;3;7;934,173;7107,77
13;15;4;7;935,41;7100,797
13;15;5;7;936,725;7093,496
13;15;0;8;938,205;7066,137
13;15;1;8;938,044;7068,212
13;15;2;8;937,92;7069,813
13;15;3;8;937,837;7070,88
13;15;4;8;937,913;7070,734
13;15;5;8;938,546;7067,036
13;16;0;0;930,691;7282,624
13;16;1;0;930,691;7282,624
13;16;2;0;931,152;7279,742
13;16;3;0;933,32;7267,31
13;16;4;0;936,164;7252,718
13;16;5;0;939,075;7239,251
13;16;0;1;934,07;7262,641
13;16;1;1;934,07;7262,641
13;16;2;1;934,07;7262,641
13;16;3;1;934,333;7260,974
13;16;4;1;936,005;7250,996
13;16;5;1;938,993;7235,033
13;16;0;2;934,85;7243,577
13;16;1;2;934,85;7243,577
13;16;2;2;934,85;7243,577
13;16;3;2;934,918;7243,148
13;16;4;2;936,966;7231,105
13;16;5;2;939,617;7217,001
13;16;0;3;935,133;7227,782
13;16;1;3;935,133;7227,782
13;16;2;3;935,133;7227,782
13;16;3;3;935,756;7223,907
13;16;4;3;937,452;7213,933
13;16;5;3;939,704;7201,561
13;16;0;4;936,894;7194,457
13;16;1;4;936,894;7194,457
13;16;2;4;936,894;7194,457
13;16;3;4;937,657;7189,78
13;16;4;4;940,82;7172,098
13;16;5;4;944,489;7153,443
13;16;0;5;939,816;7160,595
13;16;1;5;939,816;7160,595
13;16;2;5;939,816;7160,595
13;16;3;5;940,121;7158,661
13;16;4;5;941,536;7150,105
13;16;5;5;943,636;7138,209
13;16;0;6;942,869;7150,063
13;16;1;6;942,869;7150,063
13;16;2;6;942,869;7150,063
13;16;3;6;942,869;7150,063
13;16;4;6;943,341;7147,121
13;16;5;6;944,766;7138,524
13;16;0;7;944,172;7088,051
13;16;1;7;944,138;7088,476
13;16;2;7;944,118;7088,727
13;16;3;7;944,178;7088,43
13;16;4;7;945,201;7082,247
13;16;5;7;947,312;7070,326
13;16;0;8;944,678;7061,488
13;16;1;8;944,613;7062,327
13;16;2;8;944,574;7062,83
13;16;3;8;944,916;7060,849
13;16;4;8;946,175;7053,481
13;16;5;8;948,61;7040,318
13;17;0;0;944,147;7253,206
13;17;1;0;944,147;7253,206
13;17;2;0;944,147;7253,206
13;17;3;0;945,541;7245,02
13;17;4;0;948,292;7230,909
13;17;5;0;951,465;7216,999
13;17;0;1;941,977;7244,402
13;17;1;1;941,977;7244,402
13;17;2;1;943,443;7235,575
13;17;3;1;946,585;7218,952
13;17;4;1;950,352;7202,037
13;17;5;1;954,093;7187,55
13;17;0;2;944,171;7222,075
13;17;1;2;944,171;7222,075
13;17;2;2;944,662;7219,017
13;17;3;2;946,608;7207,892
13;17;4;2;948,705;7196,957
13;17;5;2;950,955;7186,182
13;17;0;3;948,274;7192,868
13;17;1;3;948,274;7192,868
13;17;2;3;948,274;7192,868
13;17;3;3;948,274;7192,868
13;17;4;3;949,775;7183,984
13;17;5;3;952,826;7167,549
13;17;0;4;947,371;7185,647
13;17;1;4;947,371;7185,647
13;17;2;4;947,859;7182,611
13;17;3;4;950,493;7167,585
13;17;4;4;953,014;7154,542
13;17;5;4;954,871;7145,769
13;17;0;5;950,922;7149,067
13;17;1;5;950,922;7149,067
13;17;2;5;950,922;7149,067
13;17;3;5;950,993;7148,615
13;17;4;5;952,285;7140,802
13;17;5;5;954,126;7130,341
13;17;0;6;948,755;7144,464
13;17;1;6;948,755;7144,464
13;17;2;6;949,375;7140,598
13;17;3;6;951,04;7130,77
13;17;4;6;953,249;7118,491
13;17;5;6;955,755;7105,42
13;17;0;7;950,212;7085,186
13;17;1;7;950,323;7084,558
13;17;2;7;951,6;7076,915
13;17;3;7;954,059;7063,313
13;17;4;7;957,202;7047,562
13;17;5;7;960,491;7032,504
13;17;0;8;959,647;7052,448
13;17;1;8;959,647;7052,448
13;17;2;8;959,647;7052,448
13;17;3;8;959,647;7052,448
13;17;4;8;959,647;7052,448
13;17;5;8;960,847;7045,085
13;18;0;0;954,215;7235,321
13;18;1;0;954,215;7235,321
13;18;2;0;955,433;7228,304
13;18;3;0;958,483;7212,779
13;18;4;0;962,042;7198,128
13;18;5;0;965,656;7186,687
13;18;0;1;956,719;7214,757
13;18;1;1;956,719;7214,757
13;18;2;1;957,364;7210,795
13;18;3;1;960,426;7194,598
13;18;4;1;963,693;7179,977
13;18;5;1;966,625;7168,871
13;18;0;2;955,142;7198,932
13;18;1;2;955,142;7198,932
13;18;2;2;955,814;7194,839
13;18;3;2;957,779;7183,836
13;18;4;2;960,77;7168,796
13;18;5;2;964,539;7152,573
13;18;0;3;956,125;7174,648
13;18;1;3;956,125;7174,648
13;18;2;3;957,243;7167,886
13;18;3;3;960,357;7151,301
13;18;4;3;963,721;7135,686
13;18;5;3;966,804;7122,796
13;18;0;4;961,107;7151,685
13;18;1;4;961,107;7151,685
13;18;2;4;961,323;7150,316
13;18;3;4;961,974;7146,311
13;18;4;4;963,02;7140,183
13;18;5;4;964,853;7130,108
13;18;0;5;964,523;7118,539
13;18;1;5;964,523;7118,539
13;18;2;5;964,523;7118,539
13;18;3;5;964,523;7118,539
13;18;4;5;964,539;7118,437
13;18;5;5;965,627;7111,803
13;18;0;6;964,647;7092,857
13;18;1;6;964,647;7092,857
13;18;2;6;964,647;7092,857
13;18;3;6;964,876;7091,406
13;18;4;6;966,253;7083,065
13;18;5;6;968,616;7069,965
13;18;0;7;960,556;7071,215
13;18;1;7;961,419;7065,833
13;18;2;7;963,838;7051,944
13;18;3;7;966,821;7036,528
13;18;4;7;969,651;7023,429
13;18;5;7;972,076;7012,862
13;18;0;8;964,329;7050,413
13;18;1;8;964,329;7050,413
13;18;2;8;964,745;7048,12
13;18;3;8;967,491;7033,206
13;18;4;8;970,288;7019,496
13;18;5;8;972,611;7009,273
13;19;0;0;966,121;7218
13;19;1;0;966,121;7218
13;19;2;0;968,534;7204,421
13;19;3;0;972,211;7188,781
13;19;4;0;975,502;7178,668
13;19;5;0;977,891;7173,04
13;19;0;1;967,15;7186,101
13;19;1;1;967,924;7181,805
13;19;2;1;970,97;7167,688
13;19;3;1;973,734;7157,613
13;19;4;1;976,086;7150,315
13;19;5;1;977,775;7145,946
13;19;0;2;970,843;7171,815
13;19;1;2;970,843;7171,815
13;19;2;2;970,843;7171,815
13;19;3;2;971,119;7170,132
13;19;4;2;974,033;7154,374
13;19;5;2;976,471;7142,932
13;19;0;3;972,425;7136,129
13;19;1;3;972,425;7136,129
13;19;2;3;972,425;7136,129
13;19;3;3;973,318;7130,755
13;19;4;3;975,579;7118,55
13;19;5;3;977,542;7109,134
13;19;0;4;970,331;7133,019
13;19;1;4;970,331;7133,019
13;19;2;4;970,331;7133,019
13;19;3;4;971,662;7125,175
13;19;4;4;974,535;7110,323
13;19;5;4;977,477;7096,41
13;19;0;5;969,754;7111,517
13;19;1;5;969,754;7111,517
13;19;2;5;969,952;7110,277
13;19;3;5;971,77;7099,858
13;19;4;5;974,433;7086,549
13;19;5;5;976,879;7075,393
13;19;0;6;972,215;7069,986
13;19;1;6;972,215;7069,986
13;19;2;6;973,276;7063,596
13;19;3;6;975,885;7049,949
13;19;4;6;978,526;7037,897
13;19;5;6;980,519;7029,524
13;19;0;7;975,632;7055,311
13;19;1;7;975,632;7055,311
13;19;2;7;975,874;7053,781
13;19;3;7;977,005;7046,953
13;19;4;7;978,308;7039,511
13;19;5;7;979,16;7034,808
13;19;0;8;973,488;7041,864
13;19;1;8;974,114;7038,077
13;19;2;8;976,222;7026,325
13;19;3;8;978,168;7016,511
13;19;4;8;979,616;7009,713
13;19;5;8;980,362;7006,176
13;20;0;0;982,291;7188,591
13;20;1;0;982,291;7188,591
13;20;2;0;982,291;7188,591
13;20;3;0;983,116;7183,928
13;20;4;0;983,559;7181,806
13;20;5;0;982,629;7186,529
13;20;0;1;979,719;7170,783
13;20;1;1;979,719;7170,783
13;20;2;1;981,384;7162,411
13;20;3;1;982,701;7156,852
13;20;4;1;982,756;7156,595
13;20;5;1;981,517;7161,698
13;20;0;2;983,07;7148,364
13;20;1;2;983,07;7148,364
13;20;2;2;983,07;7148,364
13;20;3;2;983,07;7148,364
13;20;4;2;983,098;7148,185
13;20;5;2;983,07;7148,364
13;20;0;3;983,52;7123,726
13;20;1;3;983,52;7123,726
13;20;2;3;983,52;7123,726
13;20;3;3;983,708;7122,546
13;20;4;3;983,838;7121,741
13;20;5;3;983,521;7123,722
13;20;0;4;983,271;7114,548
13;20;1;4;983,271;7114,548
13;20;2;4;983,271;7114,548
13;20;3;4;983,878;7110,828
13;20;4;4;984,683;7106,191
13;20;5;4;984,246;7108,682
13;20;0;5;983,582;7078,385
13;20;1;5;983,582;7078,385
13;20;2;5;983,582;7078,385
13;20;3;5;983,792;7077,055
13;20;4;5;984,092;7075,207
13;20;5;5;983,758;7077,269
13;20;0;6;986,182;7058,624
13;20;1;6;986,182;7058,624
13;20;2;6;986,182;7058,624
13;20;3;6;986,288;7057,953
13;20;4;6;986,339;7057,632
13;20;5;6;986,182;7058,624
13;20;0;7;986,358;7026,062
13;20;1;7;986,358;7026,062
13;20;2;7;986,358;7026,062
13;20;3;7;986,363;7026,031
13;20;4;7;986,358;7026,062
13;20;5;7;986,358;7026,062
13;20;0;8;993,356;6989,133
13;20;1;8;993,356;6989,133
13;20;2;8;993,356;6989,133
13;20;3;8;993,356;6989,133
13;20;4;8;993,356;6989,133
13;20;5;8;993,356;6989,133
14;0;0;0;847,831;7077,395
14;0;1;0;847,831;7077,395
14;0;2;0;847,831;7077,395
14;0;3;0;847,831;7077,395
14;0;4;0;847,831;7077,395
14;0;5;0;847,831;7077,395
14;0;0;1;843,18;7033,33
14;0;1;1;843,18;7033,33
14;0;2;1;843,18;7033,33
14;0;3;1;843,18;7033,33
14;0;4;1;843,18;7033,33
14;0;5;1;843,18;7033,33
14;0;0;2;842,504;6988,783
14;0;1;2;842,504;6988,783
14;0;2;2;842,504;6988,783
14;0;3;2;842,504;6988,783
14;0;4;2;842,504;6988,783
14;0;5;2;842,504;6988,783
14;0;0;3;843,495;6900,296
14;0;1;3;843,495;6900,296
14;0;2;3;843,495;6900,296
14;0;3;3;843,495;6900,296
14;0;4;3;843,495;6900,296
14;0;5;3;843,495;6900,296
14;0;0;4;841,533;6883,477
14;0;1;4;841,533;6883,477
14;0;2;4;841,533;6883,477
14;0;3;4;841,533;6883,477
14;0;4;4;841,533;6883,477
14;0;5;4;841,533;6883,477
14;0;0;5;841,097;6852,902
14;0;1;5;841,097;6852,902
14;0;2;5;841,097;6852,902
14;0;3;5;841,097;6852,902
14;0;4;5;841,097;6852,902
14;0;5;5;841,097;6852,902
14;0;0;6;839,763;6749,869
14;0;1;6;839,763;6749,869
14;0;2;6;839,763;6749,869
14;0;3;6;839,763;6749,869
14;0;4;6;839,763;6749,869
14;0;5;6;839,763;6749,869
14;0;0;7;833,448;6702,144
14;0;1;7;833,448;6702,144
14;0;2;7;833,448;6702,144
14;0;3;7;833,448;6702,144
14;0;4;7;833,448;6702,144
14;0;5;7;833,448;6702,144
14;0;0;8;835,341;6673,411
14;0;1;8;835,341;6673,411
14;0;2;8;835,341;6673,411
14;0;3;8;835,341;6673,411
14;0;4;8;835,341;6673,411
14;0;5;8;835,341;6673,411
14;1;0;0;859,034;7127,1
14;1;1;0;859,034;7127,1
14;1;2;0;859,034;7127,1
14;1;3;0;859,034;7127,1
14;1;4;0;859,034;7127,1
14;1;5;0;859,034;7127,1
14;1;0;1;861,251;7088,231
14;1;1;1;861,251;7088,231
14;1;2;1;861,251;7088,231
14;1;3;1;861,251;7088,231
14;1;4;1;861,251;7088,231
14;1;5;1;861,251;7088,231
14;1;0;2;855,857;7025,777
14;1;1;2;855,857;7025,777
14;1;2;2;855,857;7025,777
14;1;3;2;855,857;7025,777
14;1;4;2;855,857;7025,777
14;1;5;2;855,857;7025,777
14;1;0;3;856,622;7016,24
14;1;1;3;856,622;7016,24
14;1;2;3;856,622;7016,24
14;1;3;3;856,622;7016,24
14;1;4;3;856,622;7016,24
14;1;5;3;856,622;7016,24
14;1;0;4;848,561;6911,159
14;1;1;4;848,561;6911,159
