epoch;t;section;numPigs;weight;growth;sd;opt;totalCull;cycleNum;truckNum
106;10;2;137;93;6.96;7.75;63;205;8;1
107;12;0;64;102.3;6.24;8.85;64;205;8;1
107;10;1;122;88.3;6.08;7.55;67;205;8;1
107;11;2;74;100.3;6.76;8.35;74;205;8;1
108;0;0;360;26.4;6.6;3;0;55;9;1
108;11;1;55;94.1;6.08;8.05;55;55;8;1
108;0;2;360;26.4;6.6;3;0;55;9;1
109;1;0;360;33.1;6.72;3.15;0;0;9;0
109;0;1;360;26.4;6.6;3;0;0;9;0
109;1;2;360;33.4;6.52;3.25;0;0;9;0
110;2;0;360;39.8;6.76;3.6;0;0;9;0
110;1;1;360;33.7;6.6;3.15;0;0;9;0
110;2;2;360;40.2;6.48;3.65;0;0;9;0
111;3;0;360;46.3;6.72;4.05;0;0;9;0
111;2;1;360;39.7;6.6;3.55;0;0;9;0
111;3;2;360;46.5;6.44;4.1;0;0;9;0
112;4;0;360;53;6.76;4.55;0;0;9;0
112;3;1;360;46.3;6.56;4.05;0;0;9;0
112;4;2;360;53.3;6.52;4.55;0;0;9;0
113;5;0;360;59.7;6.68;5.05;0;0;9;0
113;4;1;360;53.4;6.48;4.55;0;0;9;0
113;5;2;360;59.4;6.4;5.05;0;0;9;0
114;6;0;360;66.6;6.6;5.55;0;0;9;0
114;5;1;360;60.3;6.6;5.05;0;0;9;0
114;6;2;360;65.4;6.4;5.55;0;0;9;0
115;7;0;360;73.6;6.64;6.05;0;0;9;0
115;6;1;360;66.9;6.68;5.55;0;0;9;0
115;7;2;360;71.7;6.32;6.05;0;0;9;0
116;8;0;360;80.4;6.68;6.6;217;410;9;2
116;7;1;360;73.9;6.64;6.05;0;410;9;2
116;8;2;360;77.7;6.24;6.7;193;410;9;2
117;9;0;143;87;6.76;7.15;11;205;9;1
117;8;1;360;80.3;6.8;6.55;177;205;9;1
117;9;2;167;83.9;6.28;7.3;17;205;9;1
118;10;0;132;94.5;6.72;7.7;63;205;9;1
118;9;1;183;87.7;6.56;7.2;77;205;9;1
118;10;2;150;91;6.28;7.9;65;205;9;1
119;11;0;69;101.4;6.68;8.2;69;205;9;1
119;10;1;106;94.9;6.56;7.75;51;205;9;1
119;11;2;85;97.6;6.36;8.5;85;205;9;1
