"t";"iL";"iG";"iSd";"slope";"intercept"
14;5;3;0;888,39;-7075,107
14;5;4;0;888,39;-7075,107
14;5;5;0;888,39;-7075,107
14;5;0;1;888,813;-7104,749
14;5;1;1;888,813;-7104,749
14;5;2;1;888,813;-7104,749
14;5;3;1;888,813;-7104,749
14;5;4;1;888,813;-7104,749
14;5;5;1;888,813;-7104,749
14;5;0;2;888,114;-7161,963
14;5;1;2;888,114;-7161,963
14;5;2;2;888,114;-7161,963
14;5;3;2;888,114;-7161,963
14;5;4;2;888,114;-7161,963
14;5;5;2;888,114;-7161,963
14;5;0;3;889,837;-7172,11
14;5;1;3;889,837;-7172,11
14;5;2;3;889,837;-7172,11
14;5;3;3;889,837;-7172,11
14;5;4;3;889,837;-7172,11
14;5;5;3;889,837;-7172,11
14;5;0;4;887,702;-7230,29
14;5;1;4;887,702;-7230,29
14;5;2;4;887,702;-7230,29
14;5;3;4;887,702;-7230,29
14;5;4;4;887,702;-7230,29
14;5;5;4;887,702;-7230,29
14;5;0;5;886,552;-7312,721
14;5;1;5;886,552;-7312,721
14;5;2;5;886,552;-7312,721
14;5;3;5;886,552;-7312,721
14;5;4;5;886,552;-7312,721
14;5;5;5;886,552;-7312,721
14;5;0;6;886,829;-7323,472
14;5;1;6;886,829;-7323,472
14;5;2;6;886,829;-7323,472
14;5;3;6;886,829;-7323,472
14;5;4;6;886,829;-7323,472
14;5;5;6;886,829;-7323,472
14;5;0;7;885,596;-7400,785
14;5;1;7;885,596;-7400,785
14;5;2;7;885,596;-7400,785
14;5;3;7;885,596;-7400,785
14;5;4;7;885,596;-7400,785
14;5;5;7;885,596;-7400,785
14;5;0;8;885,293;-7424,244
14;5;1;8;885,293;-7424,244
14;5;2;8;885,293;-7424,244
14;5;3;8;885,293;-7424,244
14;5;4;8;885,293;-7424,244
14;5;5;8;885,293;-7424,244
14;6;0;0;893,605;-7049,319
14;6;1;0;893,605;-7049,319
14;6;2;0;893,605;-7049,319
14;6;3;0;893,605;-7049,319
14;6;4;0;893,605;-7049,319
14;6;5;0;893,605;-7049,319
14;6;0;1;894,006;-7067,815
14;6;1;1;894,006;-7067,815
14;6;2;1;894,006;-7067,815
14;6;3;1;894,006;-7067,815
14;6;4;1;894,006;-7067,815
14;6;5;1;894,006;-7067,815
14;6;0;2;893,341;-7116,97
14;6;1;2;893,341;-7116,97
14;6;2;2;893,341;-7116,97
14;6;3;2;893,341;-7116,97
14;6;4;2;893,341;-7116,97
14;6;5;2;893,341;-7116,97
14;6;0;3;894,433;-7141,691
14;6;1;3;894,433;-7141,691
14;6;2;3;894,433;-7141,691
14;6;3;3;894,433;-7141,691
14;6;4;3;894,433;-7141,691
14;6;5;3;894,433;-7141,691
14;6;0;4;896,082;-7184,225
14;6;1;4;896,082;-7184,225
14;6;2;4;896,082;-7184,225
14;6;3;4;896,082;-7184,225
14;6;4;4;896,082;-7184,225
14;6;5;4;896,082;-7184,225
14;6;0;5;893,537;-7250,365
14;6;1;5;893,537;-7250,365
14;6;2;5;893,537;-7250,365
14;6;3;5;893,537;-7250,365
14;6;4;5;893,537;-7250,365
14;6;5;5;893,537;-7250,365
14;6;0;6;893,041;-7295,157
14;6;1;6;893,041;-7295,157
14;6;2;6;893,041;-7295,157
14;6;3;6;893,041;-7295,157
14;6;4;6;893,041;-7295,157
14;6;5;6;893,041;-7295,157
14;6;0;7;893,868;-7330,721
14;6;1;7;893,868;-7330,721
14;6;2;7;893,868;-7330,721
14;6;3;7;893,868;-7330,721
14;6;4;7;893,868;-7330,721
14;6;5;7;893,868;-7330,721
14;6;0;8;893,61;-7416,341
14;6;1;8;893,61;-7416,341
14;6;2;8;893,61;-7416,341
14;6;3;8;893,61;-7416,341
14;6;4;8;893,61;-7416,341
14;6;5;8;893,61;-7416,341
14;7;0;0;899,963;-7009,424
14;7;1;0;899,963;-7009,424
14;7;2;0;899,963;-7009,424
14;7;3;0;899,963;-7009,424
14;7;4;0;899,963;-7009,424
14;7;5;0;899,963;-7009,424
14;7;0;1;899,258;-7057,058
14;7;1;1;899,258;-7057,058
14;7;2;1;899,258;-7057,058
14;7;3;1;899,258;-7057,058
14;7;4;1;899,258;-7057,058
14;7;5;1;899,258;-7057,058
14;7;0;2;898,614;-7100,344
14;7;1;2;898,614;-7100,344
14;7;2;2;898,614;-7100,344
14;7;3;2;898,614;-7100,344
14;7;4;2;898,614;-7100,344
14;7;5;2;898,614;-7100,344
14;7;0;3;899,588;-7112,599
14;7;1;3;899,588;-7112,599
14;7;2;3;899,588;-7112,599
14;7;3;3;899,588;-7112,599
14;7;4;3;899,588;-7112,599
14;7;5;3;899,588;-7112,599
14;7;0;4;901,238;-7151,687
14;7;1;4;901,238;-7151,687
14;7;2;4;901,238;-7151,687
14;7;3;4;901,238;-7151,687
14;7;4;4;901,238;-7151,687
14;7;5;4;901,238;-7151,687
14;7;0;5;901,509;-7221,143
14;7;1;5;901,509;-7221,143
14;7;2;5;901,509;-7221,143
14;7;3;5;901,509;-7221,143
14;7;4;5;901,509;-7221,143
14;7;5;5;901,509;-7221,143
14;7;0;6;903,3;-7267,752
14;7;1;6;903,3;-7267,752
14;7;2;6;903,3;-7267,752
14;7;3;6;903,3;-7267,752
14;7;4;6;903,3;-7267,752
14;7;5;6;903,3;-7267,752
14;7;0;7;899,422;-7333,333
14;7;1;7;899,422;-7333,333
14;7;2;7;899,422;-7333,333
14;7;3;7;899,422;-7333,333
14;7;4;7;899,422;-7333,333
14;7;5;7;899,422;-7333,333
14;7;0;8;897,582;-7389,628
14;7;1;8;897,582;-7389,628
14;7;2;8;897,582;-7389,628
14;7;3;8;897,582;-7389,628
14;7;4;8;897,582;-7389,628
14;7;5;8;897,582;-7389,628
14;8;0;0;904,33;-7003,408
14;8;1;0;904,33;-7003,408
14;8;2;0;904,33;-7003,408
14;8;3;0;904,33;-7003,408
14;8;4;0;904,33;-7003,408
14;8;5;0;904,33;-7003,408
14;8;0;1;904,265;-7036,935
14;8;1;1;904,265;-7036,935
14;8;2;1;904,265;-7036,935
14;8;3;1;904,265;-7036,935
14;8;4;1;904,265;-7036,935
14;8;5;1;904,265;-7036,935
14;8;0;2;905,839;-7062,581
14;8;1;2;905,839;-7062,581
14;8;2;2;905,839;-7062,581
14;8;3;2;905,839;-7062,581
14;8;4;2;905,839;-7062,581
14;8;5;2;905,839;-7062,581
14;8;0;3;905,391;-7113,061
14;8;1;3;905,391;-7113,061
14;8;2;3;905,391;-7113,061
14;8;3;3;905,391;-7113,061
14;8;4;3;905,391;-7113,061
14;8;5;3;905,391;-7113,061
14;8;0;4;909,098;-7161,834
14;8;1;4;909,098;-7161,834
14;8;2;4;909,098;-7161,834
14;8;3;4;909,098;-7161,834
14;8;4;4;909,098;-7161,834
14;8;5;4;909,098;-7161,834
14;8;0;5;909,325;-7215,99
14;8;1;5;909,325;-7215,99
14;8;2;5;909,325;-7215,99
14;8;3;5;909,325;-7215,99
14;8;4;5;909,325;-7215,99
14;8;5;5;909,325;-7215,99
14;8;0;6;908,117;-7251,233
14;8;1;6;908,117;-7251,233
14;8;2;6;908,117;-7251,233
14;8;3;6;908,117;-7251,233
14;8;4;6;908,117;-7251,233
14;8;5;6;908,117;-7251,233
14;8;0;7;907,967;-7280,46
14;8;1;7;907,967;-7280,46
14;8;2;7;907,967;-7280,46
14;8;3;7;907,967;-7280,46
14;8;4;7;907,967;-7280,46
14;8;5;7;907,967;-7280,46
14;8;0;8;909,448;-7354,42
14;8;1;8;909,448;-7354,42
14;8;2;8;909,448;-7354,42
14;8;3;8;909,448;-7354,42
14;8;4;8;909,448;-7354,42
14;8;5;8;909,448;-7354,42
14;9;0;0;908,424;-6997,48
14;9;1;0;908,424;-6997,48
14;9;2;0;908,424;-6997,48
14;9;3;0;908,424;-6997,48
14;9;4;0;908,424;-6997,48
14;9;5;0;908,424;-6997,48
14;9;0;1;909,732;-7037,063
14;9;1;1;909,732;-7037,063
14;9;2;1;909,732;-7037,063
14;9;3;1;909,732;-7037,063
14;9;4;1;909,732;-7037,063
14;9;5;1;909,732;-7037,063
14;9;0;2;913,903;-7075,909
14;9;1;2;913,903;-7075,909
14;9;2;2;913,903;-7075,909
14;9;3;2;913,903;-7075,909
14;9;4;2;913,903;-7075,909
14;9;5;2;913,903;-7075,909
14;9;0;3;914,198;-7099,797
14;9;1;3;914,198;-7099,797
14;9;2;3;914,198;-7099,797
14;9;3;3;914,198;-7099,797
14;9;4;3;914,198;-7099,797
14;9;5;3;914,198;-7099,797
14;9;0;4;915,909;-7157,876
14;9;1;4;915,909;-7157,876
14;9;2;4;915,909;-7157,876
14;9;3;4;915,909;-7157,876
14;9;4;4;915,909;-7157,876
14;9;5;4;915,909;-7157,876
14;9;0;5;917,515;-7207,181
14;9;1;5;917,515;-7207,181
14;9;2;5;917,515;-7207,181
14;9;3;5;917,515;-7207,181
14;9;4;5;917,515;-7207,181
14;9;5;5;917,515;-7207,181
14;9;0;6;918,686;-7235,501
14;9;1;6;918,686;-7235,501
14;9;2;6;918,686;-7235,501
14;9;3;6;918,686;-7235,501
14;9;4;6;918,686;-7235,501
14;9;5;6;918,686;-7235,501
14;9;0;7;915,285;-7295,711
14;9;1;7;915,285;-7295,711
14;9;2;7;915,285;-7295,711
14;9;3;7;915,285;-7295,711
14;9;4;7;915,285;-7295,711
14;9;5;7;915,285;-7295,711
14;9;0;8;917,255;-7327,787
14;9;1;8;917,255;-7327,787
14;9;2;8;917,255;-7327,787
14;9;3;8;917,255;-7327,787
14;9;4;8;917,255;-7327,787
14;9;5;8;917,255;-7327,787
14;10;0;0;915,869;-7015,18
14;10;1;0;915,869;-7015,18
14;10;2;0;915,869;-7015,18
14;10;3;0;915,869;-7015,18
14;10;4;0;915,869;-7015,18
14;10;5;0;915,869;-7015,18
14;10;0;1;917,121;-7034,17
14;10;1;1;917,121;-7034,17
14;10;2;1;917,121;-7034,17
14;10;3;1;917,121;-7034,17
14;10;4;1;917,121;-7034,17
14;10;5;1;917,121;-7034,17
14;10;0;2;919,69;-7074,854
14;10;1;2;919,69;-7074,854
14;10;2;2;919,69;-7074,854
14;10;3;2;919,69;-7074,854
14;10;4;2;919,69;-7074,854
14;10;5;2;919,69;-7074,854
14;10;0;3;921,063;-7114,635
14;10;1;3;921,063;-7114,635
14;10;2;3;921,063;-7114,635
14;10;3;3;921,063;-7114,635
14;10;4;3;921,063;-7114,635
14;10;5;3;921,063;-7114,635
14;10;0;4;923,501;-7137,795
14;10;1;4;923,501;-7137,795
14;10;2;4;923,501;-7137,795
14;10;3;4;923,501;-7137,795
14;10;4;4;923,501;-7137,795
14;10;5;4;923,501;-7137,795
14;10;0;5;924,378;-7169,401
14;10;1;5;924,378;-7169,401
14;10;2;5;924,378;-7169,401
14;10;3;5;924,378;-7169,401
14;10;4;5;924,378;-7169,401
14;10;5;5;924,378;-7169,401
14;10;0;6;926,856;-7208,356
14;10;1;6;926,856;-7208,356
14;10;2;6;926,856;-7208,356
14;10;3;6;926,856;-7208,356
14;10;4;6;926,856;-7208,356
14;10;5;6;926,856;-7208,356
14;10;0;7;929,937;-7258,92
14;10;1;7;929,937;-7258,92
14;10;2;7;929,937;-7258,92
14;10;3;7;929,937;-7258,92
14;10;4;7;929,937;-7258,92
14;10;5;7;929,937;-7258,92
14;10;0;8;930,95;-7333,006
14;10;1;8;930,95;-7333,006
14;10;2;8;930,95;-7333,006
14;10;3;8;930,95;-7333,006
14;10;4;8;930,95;-7333,006
14;10;5;8;930,95;-7333,006
14;11;0;0;923,599;-7036,691
14;11;1;0;923,599;-7036,691
14;11;2;0;923,599;-7036,691
14;11;3;0;923,599;-7036,691
14;11;4;0;923,599;-7036,691
14;11;5;0;923,599;-7036,691
14;11;0;1;925,843;-7060,595
14;11;1;1;925,843;-7060,595
14;11;2;1;925,843;-7060,595
14;11;3;1;925,843;-7060,595
14;11;4;1;925,843;-7060,595
14;11;5;1;925,843;-7060,595
14;11;0;2;926,879;-7079,006
14;11;1;2;926,879;-7079,006
14;11;2;2;926,879;-7079,006
14;11;3;2;926,879;-7079,006
14;11;4;2;926,879;-7079,006
14;11;5;2;926,879;-7079,006
14;11;0;3;929,576;-7114,065
14;11;1;3;929,576;-7114,065
14;11;2;3;929,576;-7114,065
14;11;3;3;929,576;-7114,065
14;11;4;3;929,576;-7114,065
14;11;5;3;929,576;-7114,065
14;11;0;4;930,597;-7134,38
14;11;1;4;930,597;-7134,38
14;11;2;4;930,597;-7134,38
14;11;3;4;930,597;-7134,38
14;11;4;4;930,597;-7134,38
14;11;5;4;930,597;-7134,38
14;11;0;5;931,127;-7181,799
14;11;1;5;931,127;-7181,799
14;11;2;5;931,127;-7181,799
14;11;3;5;931,127;-7181,799
14;11;4;5;931,127;-7181,799
14;11;5;5;931,127;-7181,799
14;11;0;6;936,463;-7222,122
14;11;1;6;936,463;-7222,122
14;11;2;6;936,463;-7222,122
14;11;3;6;936,463;-7222,122
14;11;4;6;936,463;-7222,122
14;11;5;6;936,463;-7222,122
14;11;0;7;937,009;-7259,124
14;11;1;7;937,009;-7259,124
14;11;2;7;937,009;-7259,124
14;11;3;7;937,009;-7259,124
14;11;4;7;937,009;-7259,124
14;11;5;7;937,009;-7259,124
14;11;0;8;938,06;-7292,379
14;11;1;8;938,06;-7292,379
14;11;2;8;938,06;-7292,379
14;11;3;8;938,06;-7292,379
14;11;4;8;938,06;-7292,379
14;11;5;8;938,06;-7292,379
14;12;0;0;931,56;-7051,332
14;12;1;0;931,56;-7051,332
14;12;2;0;931,56;-7051,332
14;12;3;0;931,56;-7051,332
14;12;4;0;931,56;-7051,332
14;12;5;0;931,56;-7051,332
14;12;0;1;934,403;-7080,192
14;12;1;1;934,403;-7080,192
14;12;2;1;934,403;-7080,192
14;12;3;1;934,403;-7080,192
14;12;4;1;934,403;-7080,192
14;12;5;1;934,403;-7080,192
14;12;0;2;936,645;-7103,582
14;12;1;2;936,645;-7103,582
14;12;2;2;936,645;-7103,582
14;12;3;2;936,645;-7103,582
14;12;4;2;936,645;-7103,582
14;12;5;2;936,645;-7103,582
14;12;0;3;936,933;-7125,664
14;12;1;3;936,933;-7125,664
14;12;2;3;936,933;-7125,664
14;12;3;3;936,933;-7125,664
14;12;4;3;936,933;-7125,664
14;12;5;3;936,933;-7125,664
14;12;0;4;939,04;-7134,551
14;12;1;4;939,04;-7134,551
14;12;2;4;939,04;-7134,551
14;12;3;4;939,04;-7134,551
14;12;4;4;939,04;-7134,551
14;12;5;4;939,04;-7134,551
14;12;0;5;941,104;-7179,317
14;12;1;5;941,104;-7179,317
14;12;2;5;941,104;-7179,317
14;12;3;5;941,104;-7179,317
14;12;4;5;941,104;-7179,317
14;12;5;5;941,104;-7179,317
14;12;0;6;940,459;-7228,304
14;12;1;6;940,459;-7228,304
14;12;2;6;940,459;-7228,304
14;12;3;6;940,459;-7228,304
14;12;4;6;940,459;-7228,304
14;12;5;6;940,459;-7228,304
14;12;0;7;948,415;-7250,624
14;12;1;7;948,415;-7250,624
14;12;2;7;948,415;-7250,624
14;12;3;7;948,415;-7250,624
14;12;4;7;948,415;-7250,624
14;12;5;7;948,415;-7250,624
14;12;0;8;949,488;-7324,215
14;12;1;8;949,488;-7324,215
14;12;2;8;949,488;-7324,215
14;12;3;8;949,488;-7324,215
14;12;4;8;949,488;-7324,215
14;12;5;8;949,488;-7324,215
14;13;0;0;942,926;-7082,699
14;13;1;0;942,926;-7082,699
14;13;2;0;942,926;-7082,699
14;13;3;0;942,926;-7082,699
14;13;4;0;942,926;-7082,699
14;13;5;0;942,926;-7082,699
14;13;0;1;943,462;-7099,031
14;13;1;1;943,462;-7099,031
14;13;2;1;943,462;-7099,031
14;13;3;1;943,462;-7099,031
14;13;4;1;943,462;-7099,031
14;13;5;1;943,462;-7099,031
14;13;0;2;946,549;-7127,34
14;13;1;2;946,549;-7127,34
14;13;2;2;946,549;-7127,34
14;13;3;2;946,549;-7127,34
14;13;4;2;946,549;-7127,34
14;13;5;2;946,549;-7127,34
14;13;0;3;950,526;-7159,297
14;13;1;3;950,526;-7159,297
14;13;2;3;950,526;-7159,297
14;13;3;3;950,526;-7159,297
14;13;4;3;950,526;-7159,297
14;13;5;3;950,526;-7159,297
14;13;0;4;949,321;-7174,586
14;13;1;4;949,321;-7174,586
14;13;2;4;949,321;-7174,586
14;13;3;4;949,321;-7174,586
14;13;4;4;949,321;-7174,586
14;13;5;4;949,321;-7174,586
14;13;0;5;951,428;-7205,653
14;13;1;5;951,428;-7205,653
14;13;2;5;951,428;-7205,653
14;13;3;5;951,428;-7205,653
14;13;4;5;951,428;-7205,653
14;13;5;5;951,428;-7205,653
14;13;0;6;953,721;-7257,768
14;13;1;6;953,721;-7257,768
14;13;2;6;953,721;-7257,768
14;13;3;6;953,721;-7257,768
14;13;4;6;953,721;-7257,768
14;13;5;6;953,721;-7257,768
14;13;0;7;953,227;-7277,515
14;13;1;7;953,227;-7277,515
14;13;2;7;953,227;-7277,515
14;13;3;7;953,227;-7277,515
14;13;4;7;953,227;-7277,515
14;13;5;7;953,227;-7277,515
14;13;0;8;959,623;-7290,769
14;13;1;8;959,623;-7290,769
14;13;2;8;959,623;-7290,769
14;13;3;8;959,623;-7290,769
14;13;4;8;959,623;-7290,769
14;13;5;8;959,623;-7290,769
14;14;0;0;955,104;-7105,417
14;14;1;0;955,104;-7105,417
14;14;2;0;955,104;-7105,417
14;14;3;0;955,104;-7105,417
14;14;4;0;955,104;-7105,417
14;14;5;0;955,104;-7105,417
14;14;0;1;954,858;-7131,751
14;14;1;1;954,858;-7131,751
14;14;2;1;954,858;-7131,751
14;14;3;1;954,858;-7131,751
14;14;4;1;954,858;-7131,751
14;14;5;1;954,858;-7131,751
14;14;0;2;957,55;-7150,665
14;14;1;2;957,55;-7150,665
14;14;2;2;957,55;-7150,665
14;14;3;2;957,55;-7150,665
14;14;4;2;957,55;-7150,665
14;14;5;2;957,55;-7150,665
14;14;0;3;960,106;-7179,439
14;14;1;3;960,106;-7179,439
14;14;2;3;960,106;-7179,439
14;14;3;3;960,106;-7179,439
14;14;4;3;960,106;-7179,439
14;14;5;3;960,106;-7179,439
14;14;0;4;960,346;-7196,976
14;14;1;4;960,346;-7196,976
14;14;2;4;960,346;-7196,976
14;14;3;4;960,346;-7196,976
14;14;4;4;960,346;-7196,976
14;14;5;4;960,346;-7196,976
14;14;0;5;961,176;-7215,294
14;14;1;5;961,176;-7215,294
14;14;2;5;961,176;-7215,294
14;14;3;5;961,176;-7215,294
14;14;4;5;961,176;-7215,294
14;14;5;5;961,176;-7215,294
14;14;0;6;967,61;-7266,318
14;14;1;6;967,61;-7266,318
14;14;2;6;967,61;-7266,318
14;14;3;6;967,61;-7266,318
14;14;4;6;967,61;-7266,318
14;14;5;6;967,61;-7266,318
14;14;0;7;966,627;-7275,091
14;14;1;7;966,627;-7275,091
14;14;2;7;966,627;-7275,091
14;14;3;7;966,627;-7275,091
14;14;4;7;966,627;-7275,091
14;14;5;7;966,627;-7275,091
14;14;0;8;961,65;-7296,512
14;14;1;8;961,65;-7296,512
14;14;2;8;961,65;-7296,512
14;14;3;8;961,65;-7296,512
14;14;4;8;961,65;-7296,512
14;14;5;8;961,65;-7296,512
14;15;0;0;970,804;-7137,256
14;15;1;0;970,804;-7137,256
14;15;2;0;970,804;-7137,256
14;15;3;0;970,804;-7137,256
14;15;4;0;970,804;-7137,256
14;15;5;0;970,804;-7137,256
14;15;0;1;966,44;-7153,679
14;15;1;1;966,44;-7153,679
14;15;2;1;966,44;-7153,679
14;15;3;1;966,44;-7153,679
14;15;4;1;966,44;-7153,679
14;15;5;1;966,44;-7153,679
14;15;0;2;969,79;-7181,266
14;15;1;2;969,79;-7181,266
14;15;2;2;969,79;-7181,266
14;15;3;2;969,79;-7181,266
14;15;4;2;969,79;-7181,266
14;15;5;2;969,79;-7181,266
14;15;0;3;970,873;-7190,891
14;15;1;3;970,873;-7190,891
14;15;2;3;970,873;-7190,891
14;15;3;3;970,873;-7190,891
14;15;4;3;970,873;-7190,891
14;15;5;3;970,873;-7190,891
14;15;0;4;972,441;-7216,446
14;15;1;4;972,441;-7216,446
14;15;2;4;972,441;-7216,446
14;15;3;4;972,441;-7216,446
14;15;4;4;972,441;-7216,446
14;15;5;4;972,441;-7216,446
14;15;0;5;974,951;-7243,144
14;15;1;5;974,951;-7243,144
14;15;2;5;974,951;-7243,144
14;15;3;5;974,951;-7243,144
14;15;4;5;974,951;-7243,144
14;15;5;5;974,951;-7243,144
14;15;0;6;975,383;-7288,005
14;15;1;6;975,383;-7288,005
14;15;2;6;975,383;-7288,005
14;15;3;6;975,383;-7288,005
14;15;4;6;975,383;-7288,005
14;15;5;6;975,383;-7288,005
14;15;0;7;974,879;-7295,699
14;15;1;7;974,879;-7295,699
14;15;2;7;974,879;-7295,699
14;15;3;7;974,879;-7295,699
14;15;4;7;974,879;-7295,699
14;15;5;7;974,879;-7295,699
14;15;0;8;976,581;-7317,575
14;15;1;8;976,581;-7317,575
14;15;2;8;976,581;-7317,575
14;15;3;8;976,581;-7317,575
14;15;4;8;976,581;-7317,575
14;15;5;8;976,581;-7317,575
14;16;0;0;979,245;-7157,355
14;16;1;0;979,245;-7157,355
14;16;2;0;979,245;-7157,355
14;16;3;0;979,245;-7157,355
14;16;4;0;979,245;-7157,355
14;16;5;0;979,245;-7157,355
14;16;0;1;980,054;-7180,604
14;16;1;1;980,054;-7180,604
14;16;2;1;980,054;-7180,604
14;16;3;1;980,054;-7180,604
14;16;4;1;980,054;-7180,604
14;16;5;1;980,054;-7180,604
14;16;0;2;981,06;-7194,247
14;16;1;2;981,06;-7194,247
14;16;2;2;981,06;-7194,247
14;16;3;2;981,06;-7194,247
14;16;4;2;981,06;-7194,247
14;16;5;2;981,06;-7194,247
14;16;0;3;981,058;-7209,373
14;16;1;3;981,058;-7209,373
14;16;2;3;981,058;-7209,373
14;16;3;3;981,058;-7209,373
14;16;4;3;981,058;-7209,373
14;16;5;3;981,058;-7209,373
14;16;0;4;983,298;-7243,422
14;16;1;4;983,298;-7243,422
14;16;2;4;983,298;-7243,422
14;16;3;4;983,298;-7243,422
14;16;4;4;983,298;-7243,422
14;16;5;4;983,298;-7243,422
14;16;0;5;981,836;-7260,443
14;16;1;5;981,836;-7260,443
14;16;2;5;981,836;-7260,443
14;16;3;5;981,836;-7260,443
14;16;4;5;981,836;-7260,443
14;16;5;5;981,836;-7260,443
14;16;0;6;990,303;-7308,331
14;16;1;6;990,303;-7308,331
14;16;2;6;990,303;-7308,331
14;16;3;6;990,303;-7308,331
14;16;4;6;990,303;-7308,331
14;16;5;6;990,303;-7308,331
14;16;0;7;989,462;-7331,021
14;16;1;7;989,462;-7331,021
14;16;2;7;989,462;-7331,021
14;16;3;7;989,462;-7331,021
14;16;4;7;989,462;-7331,021
14;16;5;7;989,462;-7331,021
14;16;0;8;993,04;-7357,272
14;16;1;8;993,04;-7357,272
14;16;2;8;993,04;-7357,272
14;16;3;8;993,04;-7357,272
14;16;4;8;993,04;-7357,272
14;16;5;8;993,04;-7357,272
14;17;0;0;993,688;-7182,189
14;17;1;0;993,688;-7182,189
14;17;2;0;993,688;-7182,189
14;17;3;0;993,688;-7182,189
14;17;4;0;993,688;-7182,189
14;17;5;0;993,688;-7182,189
14;17;0;1;994,455;-7205,21
14;17;1;1;994,455;-7205,21
14;17;2;1;994,455;-7205,21
14;17;3;1;994,455;-7205,21
14;17;4;1;994,455;-7205,21
14;17;5;1;994,455;-7205,21
14;17;0;2;995,443;-7226,43
14;17;1;2;995,443;-7226,43
14;17;2;2;995,443;-7226,43
14;17;3;2;995,443;-7226,43
14;17;4;2;995,443;-7226,43
14;17;5;2;995,443;-7226,43
14;17;0;3;992,333;-7235,742
14;17;1;3;992,333;-7235,742
14;17;2;3;992,333;-7235,742
14;17;3;3;992,333;-7235,742
14;17;4;3;992,333;-7235,742
14;17;5;3;992,333;-7235,742
14;17;0;4;998,836;-7273,942
14;17;1;4;998,836;-7273,942
14;17;2;4;998,836;-7273,942
14;17;3;4;998,836;-7273,942
14;17;4;4;998,836;-7273,942
14;17;5;4;998,836;-7273,942
14;17;0;5;999,869;-7301,564
14;17;1;5;999,869;-7301,564
14;17;2;5;999,869;-7301,564
14;17;3;5;999,869;-7301,564
14;17;4;5;999,869;-7301,564
14;17;5;5;999,869;-7301,564
14;17;0;6;1001,813;-7326,811
14;17;1;6;1001,813;-7326,811
14;17;2;6;1001,813;-7326,811
14;17;3;6;1001,813;-7326,811
14;17;4;6;1001,813;-7326,811
14;17;5;6;1001,813;-7326,811
14;17;0;7;995,724;-7333,395
14;17;1;7;995,724;-7333,395
14;17;2;7;995,724;-7333,395
14;17;3;7;995,724;-7333,395
14;17;4;7;995,724;-7333,395
14;17;5;7;995,724;-7333,395
14;17;0;8;1003,03;-7357,487
14;17;1;8;1003,03;-7357,487
14;17;2;8;1003,03;-7357,487
14;17;3;8;1003,03;-7357,487
14;17;4;8;1003,03;-7357,487
14;17;5;8;1003,03;-7357,487
14;18;0;0;1005,214;-7192,297
14;18;1;0;1005,214;-7192,297
14;18;2;0;1005,214;-7192,297
14;18;3;0;1005,214;-7192,297
14;18;4;0;1005,214;-7192,297
14;18;5;0;1005,214;-7192,297
14;18;0;1;1008,125;-7210,883
14;18;1;1;1008,125;-7210,883
14;18;2;1;1008,125;-7210,883
14;18;3;1;1008,125;-7210,883
14;18;4;1;1008,125;-7210,883
14;18;5;1;1008,125;-7210,883
14;18;0;2;1005,469;-7231,431
14;18;1;2;1005,469;-7231,431
14;18;2;2;1005,469;-7231,431
14;18;3;2;1005,469;-7231,431
14;18;4;2;1005,469;-7231,431
14;18;5;2;1005,469;-7231,431
14;18;0;3;1007,173;-7252,812
14;18;1;3;1007,173;-7252,812
14;18;2;3;1007,173;-7252,812
14;18;3;3;1007,173;-7252,812
14;18;4;3;1007,173;-7252,812
14;18;5;3;1007,173;-7252,812
14;18;0;4;1010,035;-7293,341
14;18;1;4;1010,035;-7293,341
14;18;2;4;1010,035;-7293,341
14;18;3;4;1010,035;-7293,341
14;18;4;4;1010,035;-7293,341
14;18;5;4;1010,035;-7293,341
14;18;0;5;1010,801;-7313,692
14;18;1;5;1010,801;-7313,692
14;18;2;5;1010,801;-7313,692
14;18;3;5;1010,801;-7313,692
14;18;4;5;1010,801;-7313,692
14;18;5;5;1010,801;-7313,692
14;18;0;6;1011,96;-7325,789
14;18;1;6;1011,96;-7325,789
14;18;2;6;1011,96;-7325,789
14;18;3;6;1011,96;-7325,789
14;18;4;6;1011,96;-7325,789
14;18;5;6;1011,96;-7325,789
14;18;0;7;1010,106;-7344,243
14;18;1;7;1010,106;-7344,243
14;18;2;7;1010,106;-7344,243
14;18;3;7;1010,106;-7344,243
14;18;4;7;1010,106;-7344,243
14;18;5;7;1010,106;-7344,243
14;18;0;8;1016,244;-7375,26
14;18;1;8;1016,244;-7375,26
14;18;2;8;1016,244;-7375,26
14;18;3;8;1016,244;-7375,26
14;18;4;8;1016,244;-7375,26
14;18;5;8;1016,244;-7375,26
14;19;0;0;1017,427;-7199,143
14;19;1;0;1017,427;-7199,143
14;19;2;0;1017,427;-7199,143
14;19;3;0;1017,427;-7199,143
14;19;4;0;1017,427;-7199,143
14;19;5;0;1017,427;-7199,143
14;19;0;1;1024,576;-7226,122
14;19;1;1;1024,576;-7226,122
14;19;2;1;1024,576;-7226,122
14;19;3;1;1024,576;-7226,122
14;19;4;1;1024,576;-7226,122
14;19;5;1;1024,576;-7226,122
14;19;0;2;1020,778;-7237,506
14;19;1;2;1020,778;-7237,506
14;19;2;2;1020,778;-7237,506
14;19;3;2;1020,778;-7237,506
14;19;4;2;1020,778;-7237,506
14;19;5;2;1020,778;-7237,506
