epoch;t;section;numPigs;weight;growth;sd;opt;totalCull;cycleNum;truckNum
97;7;2;360;70.4;6.76;6.05;0;0;6;0
98;8;0;360;80.1;6.56;6.35;17;58;6;1
98;8;1;360;78.7;6.4;6.75;24;58;6;1
98;8;2;360;78.1;6.72;6.7;17;58;6;1
99;9;0;343;86.6;6.68;6.85;0;0;6;0
99;9;1;336;85;6.36;7.5;0;0;6;0
99;9;2;343;84.5;6.68;7.25;0;0;6;0
100;10;0;343;92.9;6.72;7.35;0;0;6;0
100;10;1;336;91.8;6.32;8.15;0;0;6;0
100;10;2;343;91.8;6.6;7.8;0;0;6;0
101;11;0;343;99.6;6.64;7.85;0;0;6;0
101;11;1;336;97.8;6.24;8.8;0;0;6;0
101;11;2;343;98.4;6.56;8.35;0;0;6;0
102;12;0;343;106;6.68;8.35;0;0;6;0
102;12;1;336;104.5;6.08;9.5;0;0;6;0
102;12;2;343;105.2;6.48;8.85;0;0;6;0
103;13;0;343;112.8;6.6;8.9;0;0;6;0
103;13;1;336;110.4;6.08;10.1;0;0;6;0
103;13;2;343;111.8;6.56;9.4;0;0;6;0
104;14;0;343;119.1;6.68;9.4;343;1022;6;5
104;14;1;336;116.6;6;10.75;336;1022;6;5
104;14;2;343;118.6;6.52;10;343;1022;6;5
105;0;0;360;26.4;6.6;3;0;0;7;0
105;0;1;360;26.4;6.6;3;0;0;7;0
105;0;2;360;26.4;6.6;3;0;0;7;0
106;1;0;360;33;6.56;3.25;0;0;7;0
106;1;1;360;33;6.68;3.4;0;0;7;0
106;1;2;360;32.4;6.6;3.2;0;0;7;0
107;2;0;360;39.3;6.44;3.65;0;0;7;0
107;2;1;360;39.4;6.72;3.75;0;0;7;0
107;2;2;360;38.8;6.6;3.55;0;0;7;0
108;3;0;360;45.2;6.52;4.15;0;0;7;0
108;3;1;360;46.3;6.76;4.2;0;0;7;0
108;3;2;360;45.4;6.56;4;0;0;7;0
109;4;0;360;51.9;6.56;4.65;0;0;7;0
109;4;1;360;52.8;6.8;4.65;0;0;7;0
109;4;2;360;52.6;6.68;4.45;0;0;7;0
110;5;0;360;58.7;6.44;5.15;0;0;7;0
110;5;1;360;59.7;6.8;5.15;0;0;7;0
110;5;2;360;58.6;6.72;4.95;0;0;7;0
111;6;0;360;65.2;6.36;5.65;0;0;7;0
111;6;1;360;66.6;6.72;5.65;0;0;7;0
111;6;2;360;64.8;6.8;5.45;0;0;7;0
112;7;0;360;71.5;6.4;6.15;0;0;7;0
112;7;1;360;73;6.64;6.15;0;0;7;0
112;7;2;360;71;6.64;5.95;0;0;7;0
113;8;0;360;78.1;6.32;6.85;20;51;7;1
113;8;1;360;79.3;6.76;6.85;19;51;7;1
113;8;2;360;77.1;6.72;6.55;12;51;7;1
114;9;0;340;84.5;6.36;7.45;0;0;7;0
114;9;1;341;85.7;6.72;7.45;0;0;7;0
114;9;2;348;84.1;6.68;7.25;0;0;7;0
115;10;0;340;90.7;6.48;8.05;0;0;7;0
115;10;1;341;92.5;6.68;8.1;0;0;7;0
115;10;2;348;91.5;6.84;7.85;0;0;7;0
116;11;0;340;97;6.48;8.65;0;0;7;0
116;11;1;341;99.1;6.72;8.65;0;0;7;0
116;11;2;348;98.5;6.84;8.5;0;0;7;0
117;12;0;340;104.1;6.52;9.25;0;0;7;0
117;12;1;341;105.8;6.68;9.25;0;0;7;0
117;12;2;348;105.7;6.72;9.1;0;0;7;0
118;13;0;340;110.3;6.44;9.85;0;0;7;0
118;13;1;341;113;6.64;9.85;0;0;7;0
118;13;2;348;112.5;6.8;9.75;0;0;7;0
119;14;0;340;117.1;6.48;10.45;340;1029;7;6
119;14;1;341;120;6.64;10.4;341;1029;7;6
119;14;2;348;119.3;6.76;10.35;348;1029;7;6
